时间,开盘,收盘,最高,最低,成交量
2020-07-07,3345.34,3380.95,3407.08,3336.24,65.78
2020-07-08,3403.44,3337.55,3421.53,3327.71,58.71
2020-07-09,3450.59,3403.48,3456.97,3393.64,62.0
2020-07-10,3383.32,3418.93,3433.11,3372.51,55.61
2020-07-13,3443.29,3379.39,3458.79,3369.04,55.8
2020-07-14,3414.62,3435.02,3451.22,3366.08,54.32
2020-07-15,3361.3,3422.08,3432.45,3345.75,49.2
2020-07-16,3210.1,3356.36,3373.53,3209.73,49.06
2020-07-17,3214.13,3214.4,3252.78,3181.27,35.97
2020-07-20,3314.15,3243.91,3314.15,3220.68,41.86
2020-07-21,3320.89,3330.55,3336.68,3300.57,35.93
2020-07-22,3333.16,3315.18,3381.98,3311.79,39.33
2020-07-23,3325.11,3306.15,3336.3,3257.83,40.7
2020-07-24,3196.77,3310.64,3319.13,3184.96,42.71
2020-07-27,3205.23,3210.39,3221.98,3174.66,29.93
2020-07-28,3227.96,3226.13,3245.3,3208.49,28.94
2020-07-29,3294.55,3221.99,3294.55,3209.99,32.49
2020-07-30,3286.82,3299.57,3312.45,3282.16,34.07
2020-07-31,3310.01,3280.8,3333.79,3261.61,35.38
2020-08-03,3367.97,3332.18,3368.1,3327.68,40.75
2020-08-04,3371.69,3376.44,3391.07,3352.5,44.23
2020-08-05,3377.56,3363.33,3383.64,3333.88,38.58
2020-08-06,3386.46,3380.76,3392.7,3334.33,41.53
2020-08-07,3354.04,3370.59,3374.13,3307.71,40.39
2020-08-10,3379.25,3341.53,3399.93,3335.04,38.14
2020-08-11,3340.29,3379.49,3409.06,3336.09,40.05
2020-08-12,3319.27,3327.49,3335.73,3263.27,37.83
2020-08-13,3320.73,3328.18,3338.15,3309.46,32.43
2020-08-14,3360.1,3315.67,3362.03,3302.74,30.6
2020-08-17,3438.8,3373.9,3450.9,3369.37,43.46
2020-08-18,3451.09,3441.93,3456.72,3432.64,38.07
2020-08-19,3408.13,3444.56,3454.46,3406.16,40.57
2020-08-20,3363.9,3385.96,3394.56,3352.78,33.56
2020-08-21,3380.68,3380.23,3393.92,3358.0,28.75
2020-08-24,3385.64,3391.11,3396.57,3368.03,26.62
2020-08-25,3373.58,3392.88,3408.87,3364.16,27.71
2020-08-26,3329.74,3371.81,3382.6,3320.14,29.45
2020-08-27,3350.11,3333.49,3351.83,3312.99,23.71
2020-08-28,3403.81,3346.29,3405.88,3339.65,27.13
2020-08-31,3395.68,3416.55,3442.74,3395.47,32.35
2020-09-01,3410.61,3389.74,3410.61,3381.71,24.7
2020-09-02,3404.8,3420.47,3421.4,3377.21,26.15
2020-09-03,3384.98,3404.03,3425.63,3374.26,25.53
2020-09-04,3355.37,3336.41,3360.11,3328.55,22.16
2020-09-07,3292.59,3349.92,3368.24,3285.63,26.06
2020-09-08,3316.42,3301.22,3324.39,3276.44,27.11
2020-09-09,3254.63,3281.0,3289.61,3238.56,35.15
2020-09-10,3234.82,3282.23,3285.47,3227.64,31.25
2020-09-11,3260.35,3225.78,3262.5,3220.54,22.17
2020-09-14,3278.81,3275.92,3283.53,3261.15,21.39
2020-09-15,3295.68,3277.13,3297.69,3263.75,19.77
2020-09-16,3283.92,3293.17,3302.46,3271.07,20.04
2020-09-17,3270.44,3277.32,3290.41,3248.5,20.29
2020-09-18,3338.09,3270.91,3338.32,3268.53,25.63
2020-09-21,3316.94,3348.9,3350.59,3313.07,21.65
2020-09-22,3274.3,3290.67,3320.23,3265.7,21.4
2020-09-23,3279.71,3278.84,3289.76,3264.89,16.92
2020-09-24,3223.18,3262.88,3265.35,3221.24,20.67
2020-09-25,3219.42,3234.37,3239.47,3208.03,16.48
2020-09-28,3217.53,3224.98,3238.18,3210.89,15.6
2020-09-29,3224.36,3231.85,3242.79,3219.79,15.13
2020-09-30,3218.05,3232.71,3244.91,3202.34,15.35
2020-10-09,3272.08,3262.61,3280.51,3260.19,18.83
2020-10-12,3358.47,3287.33,3359.15,3286.11,25.96
2020-10-13,3359.75,3353.12,3361.83,3334.5,20.49
2020-10-14,3340.78,3353.62,3353.62,3332.96,19.87
2020-10-15,3332.18,3342.92,3354.58,3330.0,19.1
2020-10-16,3336.36,3334.46,3348.95,3319.11,19.43
2020-10-19,3312.67,3351.1,3371.09,3307.84,21.23
2020-10-20,3328.1,3307.15,3328.1,3293.77,16.51
2020-10-21,3325.02,3332.15,3332.15,3304.17,17.76
2020-10-22,3312.5,3315.82,3320.88,3281.37,16.6
2020-10-23,3278.0,3308.16,3326.05,3276.62,17.42
2020-10-26,3251.12,3258.7,3264.45,3226.6,16.77
2020-10-27,3254.32,3240.74,3258.34,3235.54,14.91
2020-10-28,3269.24,3256.22,3275.87,3238.38,17.32
2020-10-29,3272.73,3235.76,3289.77,3231.12,18.47
2020-10-30,3224.53,3278.63,3279.86,3219.42,23.02
2020-11-02,3225.12,3228.72,3242.8,3209.91,22.68
2020-11-03,3271.07,3239.81,3278.38,3237.85,21.53
2020-11-04,3277.44,3273.43,3286.62,3254.11,18.85
2020-11-05,3320.13,3305.58,3320.41,3291.6,22.68
2020-11-06,3312.16,3326.46,3326.46,3292.15,23.49
2020-11-09,3373.73,3329.43,3380.82,3329.43,31.02
2020-11-10,3360.15,3387.62,3387.62,3346.17,27.87
2020-11-11,3342.2,3354.02,3365.84,3339.04,27.12
2020-11-12,3338.68,3344.46,3350.28,3329.49,21.65
2020-11-13,3310.1,3327.23,3327.23,3291.64,22.79
2020-11-16,3346.97,3325.62,3346.97,3313.65,27.96
2020-11-17,3339.9,3347.15,3347.7,3323.95,28.36
2020-11-18,3347.3,3337.33,3358.89,3333.99,28.75
2020-11-19,3363.09,3339.09,3367.33,3330.45,25.33
2020-11-20,3377.73,3359.6,3380.15,3356.31,26.13
2020-11-23,3414.49,3384.1,3431.65,3377.99,37.39
2020-11-24,3402.82,3407.41,3413.93,3396.24,30.1
2020-11-25,3362.33,3417.51,3423.49,3362.33,32.21
2020-11-26,3369.73,3360.06,3371.45,3344.28,25.59
2020-11-27,3408.31,3373.84,3408.31,3364.49,28.06
2020-11-30,3391.76,3418.16,3456.74,3391.76,38.5
2020-12-01,3451.94,3388.99,3457.64,3386.91,31.62
2020-12-02,3449.38,3453.52,3465.73,3435.87,31.28
2020-12-03,3442.14,3448.54,3452.16,3428.8,29.85
2020-12-04,3444.58,3436.73,3448.4,3417.05,25.63
2020-12-07,3416.6,3446.65,3449.58,3414.31,25.45
2020-12-08,3410.18,3417.69,3428.66,3403.03,22.69
2020-12-09,3371.96,3416.08,3422.54,3371.92,26.07
2020-12-10,3373.28,3365.73,3384.89,3357.75,24.73
2020-12-11,3347.19,3381.01,3383.18,3325.17,29.86
2020-12-14,3369.12,3349.53,3371.13,3338.63,23.98
2020-12-15,3367.23,3366.58,3373.56,3348.42,22.57
2020-12-16,3366.98,3371.26,3378.66,3359.17,22.08
2020-12-17,3404.87,3367.28,3406.15,3354.01,27.55
2020-12-18,3394.9,3400.49,3413.81,3382.75,28.1
2020-12-21,3420.57,3394.39,3423.61,3381.12,28.38
2020-12-22,3356.78,3410.97,3415.75,3353.86,32.3
2020-12-23,3382.32,3362.47,3394.21,3360.2,29.95
2020-12-24,3363.11,3382.19,3394.07,3354.02,27.5
2020-12-25,3396.56,3351.79,3397.01,3348.35,29.45
2020-12-28,3397.29,3396.36,3412.52,3383.65,31.62
2020-12-29,3379.04,3399.29,3407.09,3376.09,31.18
2020-12-30,3414.45,3375.01,3414.45,3374.42,29.1
2020-12-31,3473.07,3419.73,3474.92,3419.73,33.57
2021-01-04,3502.96,3474.68,3511.66,3457.21,38.08
2021-01-05,3528.68,3492.19,3528.68,3484.72,40.8
2021-01-06,3550.88,3530.91,3556.8,3513.13,37.02
2021-01-07,3576.2,3552.91,3576.2,3526.62,40.53
2021-01-08,3570.11,3577.69,3588.06,3544.89,34.56
2021-01-11,3531.5,3571.32,3597.7,3516.99,36.25
2021-01-12,3608.34,3518.01,3608.34,3517.47,32.34
2021-01-13,3598.65,3613.28,3622.35,3575.59,38.81
2021-01-14,3565.9,3584.93,3599.06,3559.6,34.77
2021-01-15,3566.38,3566.28,3589.27,3533.79,32.46
2021-01-18,3596.22,3554.8,3608.77,3544.26,30.17
2021-01-19,3566.38,3596.36,3603.15,3553.02,32.34
2021-01-20,3583.09,3564.12,3589.96,3556.44,27.23
2021-01-21,3621.26,3590.92,3636.24,3585.8,32.75
2021-01-22,3606.75,3616.54,3616.54,3585.03,32.45
2021-01-25,3624.24,3605.36,3637.1,3591.02,32.73
2021-01-26,3569.43,3610.97,3610.97,3564.74,27.81
2021-01-27,3573.34,3567.55,3578.8,3546.49,26.41
2021-01-28,3505.18,3534.67,3549.54,3496.88,27.09
2021-01-29,3483.07,3521.72,3531.6,3446.55,29.37
2021-02-01,3505.28,3477.17,3506.39,3469.88,27.76
2021-02-02,3533.68,3510.81,3535.5,3495.57,26.45
2021-02-03,3517.31,3531.15,3544.01,3508.51,29.74
2021-02-04,3501.86,3503.78,3524.72,3465.77,29.88
2021-02-05,3496.33,3509.49,3536.54,3492.96,29.01
2021-02-08,3532.45,3504.56,3542.21,3492.13,24.98
2021-02-09,3603.49,3539.77,3604.01,3528.68,25.38
2021-02-10,3655.09,3612.61,3662.77,3612.5,25.79
2021-02-18,3675.36,3721.09,3731.69,3663.66,34.03
2021-02-19,3696.17,3661.78,3699.65,3634.01,36.11
2021-02-22,3642.44,3707.19,3717.27,3642.44,48.88
2021-02-23,3636.36,3617.7,3672.15,3617.7,39.89
2021-02-24,3564.08,3638.94,3645.65,3531.59,36.22
2021-02-25,3585.05,3595.54,3608.56,3568.47,36.62
2021-02-26,3509.08,3514.56,3550.41,3500.7,33.33
2021-03-01,3551.4,3531.48,3552.57,3511.99,31.55
2021-03-02,3508.59,3566.85,3566.85,3485.36,33.98
2021-03-03,3576.9,3500.16,3577.62,3498.72,34.77
2021-03-04,3503.49,3546.64,3552.2,3487.38,39.36
2021-03-05,3501.99,3463.31,3523.57,3456.67,35.64
2021-03-08,3421.41,3524.98,3542.3,3421.22,38.7
2021-03-09,3359.29,3415.34,3429.15,3328.31,40.77
2021-03-10,3357.74,3389.84,3397.03,3354.82,29.97
2021-03-11,3436.83,3369.9,3436.83,3369.9,32.21
2021-03-12,3453.08,3447.2,3454.51,3417.24,35.8
2021-03-15,3419.95,3441.88,3457.49,3392.51,36.78
2021-03-16,3446.73,3424.65,3448.88,3406.17,31.67
2021-03-17,3445.55,3435.73,3454.06,3410.28,28.01
2021-03-18,3463.07,3449.64,3478.14,3449.38,28.44
2021-03-19,3404.66,3423.87,3439.52,3389.29,30.92
2021-03-22,3443.44,3406.12,3443.66,3404.23,31.26
2021-03-23,3411.51,3445.34,3445.42,3390.05,32.64
2021-03-24,3367.06,3394.13,3415.29,3362.18,31.74
2021-03-25,3363.59,3355.07,3382.23,3344.97,27.07
2021-03-26,3418.33,3373.32,3423.22,3373.32,27.46
2021-03-29,3435.3,3429.63,3449.83,3409.89,28.48
2021-03-30,3456.68,3432.53,3457.63,3423.32,28.54
2021-03-31,3441.91,3452.21,3452.21,3420.83,28.3
2021-04-01,3466.33,3444.81,3470.03,3438.83,27.52
2021-04-02,3484.39,3472.63,3487.59,3462.83,26.27
2021-04-06,3482.97,3491.63,3493.28,3471.76,23.47
2021-04-07,3479.63,3483.42,3483.42,3453.19,29.58
2021-04-08,3482.55,3467.49,3495.91,3459.32,33.18
2021-04-09,3450.68,3475.44,3475.45,3442.14,28.01
2021-04-12,3412.95,3445.97,3456.16,3403.9,30.96
2021-04-13,3396.47,3411.29,3425.39,3387.9,27.06
2021-04-14,3416.72,3397.02,3420.03,3392.98,23.32
2021-04-15,3398.99,3409.61,3409.61,3373.09,23.4
2021-04-16,3426.62,3407.19,3432.63,3394.13,25.86
2021-04-19,3477.55,3427.55,3479.01,3414.36,30.27
2021-04-20,3472.94,3467.15,3494.3,3463.46,28.53
2021-04-21,3472.93,3456.3,3481.25,3450.11,25.38
2021-04-22,3465.11,3482.83,3485.36,3456.32,25.11
2021-04-23,3474.17,3462.09,3482.36,3456.33,24.94
2021-04-26,3441.17,3484.11,3497.12,3438.57,27.7
2021-04-27,3442.61,3440.09,3443.85,3417.26,25.3
2021-04-28,3457.07,3432.16,3457.07,3423.32,24.74
2021-04-29,3474.9,3458.08,3478.23,3447.59,27.66
2021-04-30,3446.86,3468.3,3469.09,3426.9,31.27
2021-05-06,3441.28,3446.07,3471.24,3426.85,31.04
2021-05-07,3418.87,3446.41,3457.89,3416.78,35.38
2021-05-10,3427.99,3423.59,3429.74,3401.93,37.42
2021-05-11,3441.85,3406.6,3448.1,3384.7,35.09
2021-05-12,3462.75,3429.75,3466.37,3428.39,31.14
2021-05-13,3429.54,3432.14,3448.02,3418.38,31.93
2021-05-14,3490.38,3436.09,3490.64,3422.56,33.7
2021-05-17,3517.62,3490.41,3530.51,3490.14,32.21
2021-05-18,3529.01,3520.65,3529.01,3510.86,27.13
2021-05-19,3510.96,3521.11,3521.11,3503.82,27.83
2021-05-20,3506.94,3500.88,3517.74,3486.07,32.6
2021-05-21,3486.56,3510.84,3518.38,3479.67,28.38
2021-05-24,3497.28,3486.27,3498.3,3469.87,28.95
2021-05-25,3581.34,3502.54,3584.58,3502.44,34.12
2021-05-26,3593.36,3586.84,3603.49,3585.37,34.2
2021-05-27,3608.85,3585.73,3626.36,3579.26,30.96
2021-05-28,3600.78,3610.77,3622.18,3582.36,34.92
2021-05-31,3615.48,3600.07,3615.66,3580.65,33.15
2021-06-01,3624.71,3608.6,3626.07,3581.91,35.28
2021-06-02,3597.14,3626.33,3629.29,3584.6,34.86
2021-06-03,3584.21,3595.42,3618.51,3584.21,35.42
2021-06-04,3591.84,3565.47,3618.8,3561.89,33.09
2021-06-07,3599.54,3597.14,3600.38,3581.9,30.37
2021-06-08,3580.11,3598.75,3621.52,3563.25,30.45
2021-06-09,3591.4,3576.8,3598.71,3572.64,29.83
2021-06-10,3610.86,3587.53,3624.34,3584.13,31.82
2021-06-11,3589.75,3614.11,3614.4,3587.15,36.06
2021-06-15,3556.56,3587.47,3592.95,3547.19,34.92
2021-06-16,3518.33,3556.71,3561.09,3513.56,31.26
2021-06-17,3525.6,3508.32,3534.2,3507.35,27.72
2021-06-18,3525.1,3520.5,3535.62,3503.18,29.67
2021-06-21,3529.18,3515.5,3540.3,3504.01,28.09
2021-06-22,3557.41,3539.79,3560.19,3536.81,30.75
2021-06-23,3566.22,3559.4,3577.47,3549.85,31.07
2021-06-24,3566.65,3568.58,3570.49,3548.82,33.54
2021-06-25,3607.56,3567.38,3614.3,3564.52,34.61
2021-06-28,3606.37,3612.25,3614.36,3594.22,32.13
2021-06-29,3573.18,3601.68,3601.83,3570.53,30.61
2021-06-30,3591.2,3572.62,3594.12,3569.5,26.82
2021-07-01,3588.78,3600.55,3607.7,3573.94,29.19
2021-07-02,3518.76,3569.89,3569.89,3514.34,29.19
2021-07-05,3534.32,3516.92,3534.32,3510.58,28.81
2021-07-06,3530.26,3533.13,3538.35,3496.93,31.41
2021-07-07,3553.72,3508.59,3557.88,3504.47,31.88
2021-07-08,3525.5,3557.22,3558.68,3521.06,35.09
2021-07-09,3524.09,3512.23,3529.31,3485.05,34.99
2021-07-12,3547.84,3545.2,3565.03,3527.39,40.36
2021-07-13,3566.52,3547.59,3567.48,3542.82,36.24
2021-07-14,3528.5,3560.83,3560.83,3525.49,37.22
2021-07-15,3564.59,3519.06,3565.93,3514.26,36.33
2021-07-16,3539.3,3559.53,3566.0,3537.73,36.6
2021-07-19,3539.12,3530.49,3544.88,3506.34,33.68
2021-07-20,3536.79,3515.07,3538.64,3509.19,29.38
2021-07-21,3562.66,3543.05,3569.09,3543.05,33.9
2021-07-22,3574.73,3563.66,3576.47,3558.29,38.11
2021-07-23,3550.4,3571.72,3571.85,3541.51,44.64
2021-07-26,3467.44,3538.01,3538.01,3424.74,44.29
2021-07-27,3381.18,3467.45,3483.87,3380.28,46.91
2021-07-28,3361.59,3355.82,3385.54,3312.72,39.58
2021-07-29,3411.72,3403.84,3416.61,3382.57,34.46
2021-07-30,3397.36,3398.2,3404.88,3370.45,38.14
2021-08-02,3464.29,3385.69,3464.29,3367.64,43.29
2021-08-03,3447.99,3446.78,3470.66,3435.46,40.07
2021-08-04,3477.22,3442.94,3477.6,3440.78,34.87
2021-08-05,3466.55,3461.72,3486.16,3449.39,34.84
2021-08-06,3458.23,3465.48,3466.39,3436.93,33.68
2021-08-09,3494.63,3441.75,3502.84,3438.7,34.99
2021-08-10,3529.93,3488.66,3529.93,3477.06,34.51
2021-08-11,3532.62,3527.11,3544.09,3524.04,38.38
2021-08-12,3524.74,3522.72,3538.4,3513.45,38.11
2021-08-13,3516.3,3514.47,3540.08,3500.8,37.82
2021-08-16,3517.34,3514.34,3537.85,3510.9,39.11
2021-08-17,3446.98,3512.11,3531.72,3438.12,42.29
2021-08-18,3485.29,3442.35,3487.44,3437.69,38.92
2021-08-19,3465.55,3475.3,3480.46,3446.01,38.24
2021-08-20,3427.33,3442.51,3453.15,3394.97,39.11
2021-08-23,3477.13,3436.8,3481.25,3436.67,38.47
2021-08-24,3514.47,3482.27,3522.7,3481.14,43.02
2021-08-25,3540.38,3517.92,3540.39,3510.07,45.0
2021-08-26,3501.66,3537.31,3537.32,3499.45,50.29
2021-08-27,3522.16,3494.42,3530.19,3493.38,45.53
2021-08-30,3528.15,3535.07,3539.49,3512.99,51.28
2021-08-31,3543.94,3519.02,3543.94,3496.39,52.42
2021-09-01,3567.1,3543.87,3582.32,3514.67,66.73
2021-09-02,3597.04,3559.9,3597.37,3557.68,57.27
2021-09-03,3581.73,3602.74,3613.95,3569.4,61.45
2021-09-06,3621.86,3580.14,3626.29,3580.14,52.17
2021-09-07,3676.59,3621.71,3681.93,3615.14,54.77
2021-09-08,3675.19,3673.4,3695.32,3661.0,58.64
2021-09-09,3693.13,3666.82,3693.45,3662.16,60.48
2021-09-10,3703.11,3691.19,3722.87,3681.64,63.52
2021-09-13,3715.37,3699.25,3716.83,3692.82,55.75
2021-09-14,3662.6,3709.63,3723.85,3655.63,56.5
2021-09-15,3656.22,3651.16,3677.53,3638.32,47.5
2021-09-16,3607.09,3664.84,3677.92,3606.73,54.67
2021-09-17,3613.97,3595.27,3620.96,3569.27,51.68
2021-09-22,3628.49,3563.21,3629.45,3560.5,47.23
2021-09-23,3642.22,3651.27,3670.95,3632.28,53.5
2021-09-24,3613.07,3637.87,3651.43,3607.79,50.73
2021-09-27,3582.83,3625.96,3640.81,3559.92,51.08
2021-09-28,3602.22,3577.89,3610.92,3568.82,44.42
2021-09-29,3536.29,3573.52,3573.52,3518.05,45.25
2021-09-30,3568.17,3541.93,3572.43,3541.93,39.56
2021-10-08,3592.17,3609.09,3612.55,3571.73,40.72
2021-10-11,3591.71,3600.36,3614.7,3586.75,39.44
2021-10-12,3546.94,3581.3,3583.64,3515.14,40.54
2021-10-13,3561.76,3543.49,3569.13,3515.65,32.51
2021-10-14,3558.28,3555.11,3569.69,3547.18,29.5
2021-10-15,3572.37,3551.99,3578.77,3542.69,32.03
2021-10-18,3568.14,3571.05,3571.05,3539.48,34.1
2021-10-19,3593.15,3562.3,3596.79,3560.62,33.42
2021-10-20,3587.0,3583.24,3596.05,3574.3,34.42
2021-10-21,3594.78,3590.05,3610.96,3576.35,35.23
2021-10-22,3582.6,3594.75,3607.58,3578.76,35.32
2021-10-25,3609.86,3574.26,3611.09,3564.21,32.12
2021-10-26,3597.64,3612.83,3625.02,3589.71,33.73
2021-10-27,3562.31,3589.86,3589.86,3553.13,35.06
2021-10-28,3518.42,3548.7,3552.04,3509.49,37.82
2021-10-29,3547.34,3519.33,3547.34,3502.8,35.88
2021-11-01,3544.48,3530.4,3556.59,3519.29,38.23
2021-11-02,3505.63,3543.38,3559.05,3477.66,41.76
2021-11-03,3498.54,3501.1,3512.61,3480.49,30.66
2021-11-04,3526.87,3505.89,3527.95,3503.01,31.94
2021-11-05,3491.57,3520.21,3525.87,3491.46,35.45
2021-11-08,3498.63,3491.97,3507.27,3484.24,29.82
2021-11-09,3507.0,3507.11,3514.95,3489.04,28.73
2021-11-10,3492.46,3498.94,3498.94,3448.44,30.7
2021-11-11,3532.79,3486.45,3534.2,3482.83,32.21
2021-11-12,3539.1,3534.15,3543.65,3527.39,30.87
2021-11-15,3533.3,3542.9,3550.44,3521.29,31.3
2021-11-16,3521.79,3530.46,3549.77,3517.81,31.04
2021-11-17,3537.37,3518.56,3537.51,3513.52,27.67
2021-11-18,3520.71,3531.49,3537.98,3513.11,31.24
2021-11-19,3560.37,3519.28,3561.91,3517.65,31.8
2021-11-22,3582.08,3562.76,3585.19,3562.75,33.0
2021-11-23,3589.09,3580.51,3598.38,3577.36,36.0
2021-11-24,3592.7,3590.02,3602.74,3575.29,33.68
2021-11-25,3584.18,3593.39,3597.15,3579.53,30.65
2021-11-26,3564.09,3576.11,3576.11,3554.88,30.1
2021-11-29,3562.7,3528.67,3563.68,3526.35,33.36
2021-11-30,3563.89,3570.75,3582.11,3546.36,34.92
2021-12-01,3576.89,3561.89,3576.89,3558.69,32.99
2021-12-02,3573.84,3573.25,3586.87,3567.14,35.4
2021-12-03,3607.43,3576.45,3608.47,3573.21,37.76
2021-12-06,3589.31,3615.24,3626.13,3586.81,41.87
2021-12-07,3595.09,3611.22,3614.22,3572.57,40.38
2021-12-08,3637.57,3602.82,3637.72,3591.99,36.1
2021-12-09,3673.04,3641.16,3688.4,3638.7,43.19
2021-12-10,3666.35,3654.37,3667.85,3651.35,42.0
2021-12-13,3681.08,3686.94,3708.94,3678.06,42.41
2021-12-14,3661.53,3669.81,3671.68,3654.66,36.22
2021-12-15,3647.63,3655.05,3668.4,3645.24,37.75
2021-12-16,3675.02,3648.93,3675.02,3644.66,38.13
2021-12-17,3632.36,3670.26,3673.65,3631.66,40.85
2021-12-20,3593.6,3620.04,3643.95,3589.36,42.39
2021-12-21,3625.13,3591.45,3627.09,3591.45,40.82
2021-12-22,3622.62,3632.68,3635.9,3616.55,39.48
2021-12-23,3643.34,3625.47,3643.55,3618.05,38.29
2021-12-24,3618.05,3645.39,3648.96,3612.07,39.03
2021-12-27,3615.97,3613.05,3632.19,3601.94,32.92
2021-12-28,3630.11,3619.64,3631.08,3607.36,31.62
2021-12-29,3597.0,3630.92,3630.92,3596.32,30.51
2021-12-30,3619.19,3596.49,3628.92,3595.5,30.78
2021-12-31,3639.78,3626.24,3642.84,3624.94,32.97
2022-01-04,3632.33,3649.15,3651.89,3610.09,40.5
2022-01-05,3595.18,3628.26,3628.26,3583.47,42.39
2022-01-06,3586.08,3581.22,3594.49,3559.88,37.15
2022-01-07,3579.54,3588.99,3607.23,3577.1,43.63
2022-01-10,3593.52,3572.74,3593.52,3555.13,35.62
2022-01-11,3567.44,3589.9,3602.15,3562.75,35.98
2022-01-12,3597.43,3578.16,3599.5,3572.1,34.31
2022-01-13,3555.26,3601.03,3601.07,3555.16,36.94
2022-01-14,3521.26,3544.07,3548.42,3519.32,37.69
2022-01-17,3541.67,3522.09,3546.09,3519.43,31.29
2022-01-18,3569.91,3541.89,3579.31,3531.33,37.71
2022-01-19,3558.18,3567.63,3578.73,3541.66,33.32
2022-01-20,3555.06,3556.23,3576.26,3540.55,37.95
2022-01-21,3522.57,3546.75,3547.0,3514.89,32.65
2022-01-24,3524.1,3508.24,3531.61,3500.14,28.03
2022-01-25,3433.06,3509.28,3519.83,3433.06,32.74
2022-01-26,3455.67,3442.69,3462.12,3417.76,27.51
2022-01-27,3394.25,3456.1,3456.36,3392.02,28.06
2022-01-28,3361.44,3407.59,3417.05,3356.56,29.09
2022-02-07,3429.58,3407.76,3434.03,3407.76,32.05
2022-02-08,3452.63,3428.54,3453.19,3390.46,36.61
2022-02-09,3479.95,3450.82,3484.74,3444.08,35.02
2022-02-10,3485.91,3481.91,3488.86,3464.22,35.57
2022-02-11,3462.95,3472.28,3500.15,3459.33,36.14
2022-02-14,3428.88,3451.85,3457.26,3415.45,31.53
2022-02-15,3446.09,3428.04,3447.49,3421.64,27.56
2022-02-16,3465.83,3457.07,3475.06,3453.8,27.5
2022-02-17,3468.04,3464.21,3480.97,3454.28,29.73
2022-02-18,3490.76,3451.63,3490.76,3447.03,29.51
2022-02-21,3490.61,3488.41,3492.2,3471.69,30.15
2022-02-22,3457.15,3473.29,3473.39,3437.67,32.63
2022-02-23,3489.15,3458.51,3490.76,3458.18,32.56
2022-02-24,3429.96,3474.37,3486.98,3400.21,48.84
2022-02-25,3451.41,3445.34,3480.18,3440.93,37.75
2022-02-28,3462.31,3450.32,3462.31,3425.52,34.58
2022-03-01,3488.83,3471.36,3491.13,3465.72,32.6
2022-03-02,3484.19,3478.29,3486.62,3467.0,32.94
2022-03-03,3481.11,3495.93,3500.29,3473.34,41.26
2022-03-04,3447.65,3459.98,3474.88,3437.7,39.35
2022-03-07,3372.86,3438.56,3438.56,3360.74,39.36
2022-03-08,3293.53,3372.55,3383.63,3287.34,41.59
2022-03-09,3256.39,3303.71,3321.48,3147.68,46.63
2022-03-10,3296.09,3312.18,3326.58,3291.24,37.83
2022-03-11,3309.75,3259.32,3315.66,3217.42,38.41
2022-03-14,3223.53,3271.89,3297.8,3223.53,33.8
2022-03-15,3063.97,3192.36,3196.92,3063.97,46.5
2022-03-16,3170.71,3107.67,3177.79,3023.3,44.47
2022-03-17,3215.04,3215.01,3260.17,3202.93,42.08
2022-03-18,3251.07,3207.15,3260.78,3197.36,37.3
2022-03-21,3253.69,3255.62,3267.5,3223.39,35.42
2022-03-22,3259.86,3249.54,3279.11,3239.53,36.12
2022-03-23,3271.03,3264.79,3279.89,3251.98,34.99
2022-03-24,3250.26,3256.06,3266.89,3236.66,32.9
2022-03-25,3212.24,3247.16,3257.11,3211.64,34.0
2022-03-28,3214.5,3185.17,3230.22,3159.83,34.5
2022-03-29,3203.94,3216.01,3229.18,3196.46,31.63
2022-03-30,3266.6,3217.59,3266.6,3216.3,36.68
2022-03-31,3252.2,3256.14,3272.04,3246.06,39.84
2022-04-01,3282.72,3234.67,3287.23,3226.3,37.82
2022-04-06,3283.43,3269.43,3288.11,3255.69,42.96
2022-04-07,3236.7,3267.81,3290.26,3236.48,40.26
2022-04-08,3251.85,3239.88,3257.09,3208.35,41.38
2022-04-11,3167.13,3239.85,3239.85,3156.51,42.42
2022-04-12,3213.33,3165.12,3214.54,3140.9,41.83
2022-04-13,3186.82,3199.8,3225.47,3183.53,39.12
2022-04-14,3225.64,3203.63,3240.0,3200.23,37.12
2022-04-15,3211.24,3210.7,3229.87,3200.13,40.78
2022-04-18,3195.52,3185.94,3204.03,3166.98,34.74
2022-04-19,3194.03,3192.09,3207.83,3174.71,33.99
2022-04-20,3151.05,3189.89,3191.83,3142.05,36.2
2022-04-21,3079.81,3138.43,3160.9,3069.68,39.19
2022-04-22,3086.92,3058.4,3105.66,3049.36,34.2
2022-04-25,2928.51,3034.27,3043.82,2928.51,43.36
2022-04-26,2886.43,2930.45,2957.68,2878.26,40.16
2022-04-27,2958.28,2866.82,2959.18,2863.65,42.31
2022-04-28,2975.48,2945.81,2991.51,2936.79,37.54
2022-04-29,3047.06,2986.06,3048.49,2968.33,42.39
2022-05-05,3067.76,3044.85,3082.23,3042.12,38.31
2022-05-06,3001.56,3011.32,3030.69,2992.72,34.33
2022-05-09,3004.14,2990.2,3015.94,2983.61,29.21
2022-05-10,3035.84,2965.78,3043.78,2957.4,37.07
2022-05-11,3058.7,3035.39,3100.9,3034.67,42.4
2022-05-12,3054.99,3044.8,3072.16,3032.95,34.44
2022-05-13,3084.28,3068.03,3086.1,3059.25,33.17
2022-05-16,3073.75,3100.55,3102.58,3063.4,33.81
